zip,lat,lon
45944,39.166759,-84.53822
45999,39.166759,-84.53822
46014,40.161733,-85.719659
46015,40.093792,-85.657825
46018,40.161733,-85.719659
46046,40.304473,-86.469044
46061,40.072462,-86.052285
46067,40.304473,-86.469044
46082,40.072462,-86.052285
46114,39.762448,-86.510386
46129,39.821516,-85.765169
46207,39.767293,-86.160616
46209,39.779492,-86.132837
46211,39.779492,-86.132837
46223,39.779492,-86.132837
46230,39.779492,-86.132837
46242,39.779492,-86.132837
46244,39.779492,-86.132837
46247,39.779492,-86.132837
46249,39.858989,-86.006082
46251,39.779492,-86.132837
46253,39.779492,-86.132837
46255,39.779492,-86.132837
46266,39.779492,-86.132837
46274,39.779492,-86.132837
46275,39.779492,-86.132837
46277,39.779492,-86.132837
46282,39.779492,-86.132837
46283,39.779492,-86.132837
46285,39.779492,-86.132837
46291,39.779492,-86.132837
46295,39.779492,-86.132837
46296,39.7683,-86.158
46298,39.779492,-86.132837
46308,41.461543,-87.372779
46325,41.461543,-87.372779
46352,41.498992,-86.709883
46355,41.359415,-87.27081
46361,41.70354,-86.915077
46372,41.143358,-87.322049
46380,41.194816,-86.968614
46384,41.490545,-87.076094
46401,41.590686,-87.319937
46411,41.461543,-87.372779
46515,41.641449,-85.938348
46527,41.597739,-85.858076
46546,41.688432,-86.196485
46566,41.137923,-85.88883
46581,41.239365,-85.864267
46604,41.664198,-86.221805
46612,41.628483,-86.234589
46620,41.596769,-86.292991
46626,41.677397,-86.252506
46629,41.671919,-86.27911
46634,41.596769,-86.292991
46660,41.596769,-86.292991
46680,41.596769,-86.292991
46699,41.596769,-86.292991
46713,40.829196,-85.489198
46720,41.395275,-85.423462
46769,40.74532,-84.937926
46780,40.74532,-84.937926
46782,40.83204,-85.005402
46801,41.093763,-85.070713
46850,41.093763,-85.070713
46851,41.093763,-85.070713
46852,41.093763,-85.070713
46853,41.093763,-85.070713
46854,41.093763,-85.070713
46855,41.093763,-85.070713
46856,41.093763,-85.070713
46857,41.093763,-85.070713
46858,41.093763,-85.070713
46859,41.093763,-85.070713
46860,41.093763,-85.070713
46861,41.093763,-85.070713
46862,41.093763,-85.070713
46863,41.093763,-85.070713
46864,41.093763,-85.070713
46865,41.126298,-85.090669
46866,41.093763,-85.070713
46867,41.093763,-85.070713
46868,41.093763,-85.070713
46869,41.093763,-85.070713
46885,41.093763,-85.070713
46895,41.093763,-85.070713
46896,41.093763,-85.070713
46897,41.093763,-85.070713
46898,41.093763,-85.070713
46899,41.093763,-85.070713
46903,40.469625,-86.11894
46904,40.469625,-86.11894
46912,41.040988,-86.206925
46916,40.584272,-86.573952
46921,40.960538,-86.12908
46935,41.040988,-86.206925
46942,40.736111,-86.37341
46977,40.584272,-86.573952
46995,40.442117,-86.215482
47019,38.868591,-84.925998
47039,39.111625,-85.255114
47107,38.190314,-86.115257
47131,38.437021,-85.704973
47132,38.286819,-85.732062
47133,38.286819,-85.732062
47134,38.286819,-85.732062
47139,38.600666,-86.078828
47144,38.286819,-85.732062
47146,38.298486,-85.896961
47151,38.298486,-85.896961
47199,38.286819,-85.732062
47202,39.192972,-85.885168
47228,38.974458,-85.962761
47245,39.001301,-85.619906
47249,38.897974,-86.056681
47261,39.292004,-85.491788
47262,39.001301,-85.619906
47307,40.162093,-85.442772
47308,40.227938,-85.396685
47322,39.656994,-85.167996
47375,39.860417,-85.015983
47402,39.173234,-86.501543
47407,39.173234,-86.501543
47426,39.173234,-86.501543
47430,38.839482,-86.47943
47439,39.037144,-86.961577
47463,39.085896,-86.6689
47490,39.173234,-86.501543
47536,37.993813,-87.016971
47545,38.413687,-87.000879
47547,38.364749,-86.876173
47549,38.364749,-86.876173
47556,38.16644,-86.917205
47614,38.130034,-87.163636
47617,37.903557,-87.249886
47618,37.997128,-87.574963
47629,38.06242,-87.245214
47647,38.34949,-87.651777
47701,37.997128,-87.574963
47702,37.997128,-87.574963
47703,37.997128,-87.574963
47704,37.997128,-87.574963
47705,37.997128,-87.574963
47706,37.997128,-87.574963
47716,37.997128,-87.574963
47719,37.997128,-87.574963
47721,37.978035,-87.600791
47722,37.970192,-87.542014
47724,37.997128,-87.574963
47727,38.031942,-87.538915
47728,37.997128,-87.574963
47730,37.997128,-87.574963
47731,37.997128,-87.574963
47732,37.997128,-87.574963
47733,37.997128,-87.574963
47734,37.997128,-87.574963
47735,37.997128,-87.574963
47736,37.997128,-87.574963
47737,37.997128,-87.574963
47739,37.997128,-87.574963
47740,37.997128,-87.574963
47741,37.997128,-87.574963
47744,37.977492,-87.597316
47747,37.997128,-87.574963
47750,37.962292,-87.505512
47801,39.433602,-87.410094
47808,39.433602,-87.410094
47811,39.433602,-87.410094
47812,39.433602,-87.410094
47813,39.433602,-87.410094
47814,39.433602,-87.410094
47830,39.779078,-87.221819
47852,39.080474,-87.449558
47856,39.779078,-87.221819
47864,39.041245,-87.475747
47878,39.492838,-87.266549
47902,40.388656,-86.894908
47903,40.304402,-86.824468
47934,40.040014,-86.893614
47935,40.040014,-86.893614
47936,40.040014,-86.893614
47937,40.040014,-86.893614
47938,40.040014,-86.893614
47939,40.040014,-86.893614
47962,40.473159,-87.027571
47984,40.606301,-87.310042
47988,39.986538,-87.147674
47996,40.388656,-86.894908
48004,42.824095,-82.66522
48007,42.606088,-83.297593
48012,42.604425,-83.292382
48037,42.567543,-83.149978
48046,42.672322,-82.903065
48061,42.824095,-82.66522
48068,42.660091,-83.3863
48086,42.660091,-83.3863
48090,42.672322,-82.903065
48099,42.587643,-83.173666
48106,42.253502,-83.836571
48107,42.253502,-83.836571
48110,42.008164,-83.664277
48112,42.239933,-83.150823
48113,42.253502,-83.836571
48115,42.160216,-83.911693
48121,42.239933,-83.150823
48123,42.239933,-83.150823
48136,42.239933,-83.150823
48151,42.239933,-83.150823
48153,42.239933,-83.150823
48175,42.405636,-83.578088
48222,42.239933,-83.150823
48231,42.239933,-83.150823
48232,42.239933,-83.150823
48244,42.239933,-83.150823
48255,42.239933,-83.150823
48260,42.239933,-83.150823
48264,42.239933,-83.150823
48265,42.239933,-83.150823
48266,42.239933,-83.150823
48267,42.239933,-83.150823
48268,42.239933,-83.150823
48269,42.239933,-83.150823
48272,42.239933,-83.150823
48275,42.239933,-83.150823
48277,42.239933,-83.150823
48278,42.239933,-83.150823
48279,42.239933,-83.150823
48288,42.239933,-83.150823
48303,42.660091,-83.3863
48308,42.638533,-83.131426
48311,42.672322,-82.903065
48318,42.672322,-82.903065
48321,42.660091,-83.3863
48325,42.660091,-83.3863
48330,42.675435,-83.363697
48332,42.660091,-83.3863
48333,42.660091,-83.3863
48343,42.660091,-83.3863
48347,42.660091,-83.3863
48361,42.660091,-83.3863
48366,42.803277,-83.18412
48376,42.470984,-83.474785
48387,42.7253,-83.311605
48391,42.660091,-83.3863
48397,42.491736,-83.040222
48398,42.660091,-83.3863
48501,42.965926,-83.780835
48531,43.002,-83.692507
48550,43.034927,-83.688706
48551,42.978995,-83.713124
48552,42.977895,-83.713074
48553,42.973627,-83.720306
48554,42.972244,-83.79463
48555,43.011277,-83.710756
48556,43.032677,-83.646255
48557,43.080578,-83.783675
48559,43.002,-83.692507
48605,43.458776,-84.051827
48606,43.348535,-84.032612
48608,43.348535,-84.032612
48641,43.538252,-84.387753
48663,43.467315,-83.975475
48667,43.647297,-84.387331
48670,43.637471,-84.256758
48674,43.612884,-84.197125
48686,43.647297,-84.387331
48707,43.737798,-83.933337
48736,43.49442,-83.624431
48758,43.407321,-83.676156
48764,44.266549,-83.519166
48769,43.327048,-83.657355
48787,43.334958,-83.749418
48802,43.389262,-84.666661
48804,43.640574,-84.847417
48805,42.599184,-84.371973
48812,43.413761,-84.975271
48826,42.599184,-84.371973
48830,43.363931,-84.836198
48833,42.944209,-84.600723
48844,42.603479,-83.911173
48863,42.603479,-83.911173
48882,42.803973,-84.295949
48887,42.944929,-85.074665
48901,42.599184,-84.371973
48907,42.596071,-84.838206
48908,42.596071,-84.838206
48909,42.599184,-84.371973
48913,42.599184,-84.371973
48916,42.599184,-84.371973
48918,42.599184,-84.371973
48919,42.728585,-84.551728
48921,42.723735,-84.555629
48922,42.732535,-84.558679
48924,42.599184,-84.371973
48929,42.732535,-84.558679
48930,42.732535,-84.558679
48937,42.748734,-84.559029
48950,42.599184,-84.371973
48951,42.775979,-84.605066
48956,42.732535,-84.558679
48980,42.599184,-84.371973
49003,42.245412,-85.529858
49005,42.323045,-85.493232
49016,42.246402,-85.004511
49018,42.246402,-85.004511
49019,42.245412,-85.529858
49020,42.246402,-85.004511
49023,42.001551,-86.715294
49035,42.595121,-85.308555
49039,42.224757,-86.372276
49041,42.245412,-85.529858
49062,42.36175,-85.814072
49069,42.204494,-84.949919
49077,42.245412,-85.529858
49081,42.171777,-85.617824
49121,42.001551,-86.715294
49204,42.252847,-84.213755
49239,41.782499,-84.604662
49257,42.054795,-84.503905
49275,41.988026,-83.865674
49278,41.912292,-84.32652
49280,41.79583,-84.186608
49281,42.023026,-84.379391
49311,42.633006,-85.643043
49314,42.731193,-85.840372
49317,43.071201,-85.480856
49351,43.031413,-85.550267
49355,43.031413,-85.550267
49356,43.031413,-85.550267
49357,43.031413,-85.550267
49413,43.554311,-85.800884
49416,42.630533,-86.072032
49422,42.985596,-86.444751
49427,42.826676,-85.844378
49429,42.985596,-86.444751
49463,43.295493,-86.468853
49468,43.031413,-85.550267
49501,42.984226,-85.629101
49502,43.031413,-85.550267
49510,43.031413,-85.550267
49514,43.031413,-85.550267
49515,43.031413,-85.550267
49516,43.031413,-85.550267
49518,43.031413,-85.550267
49523,43.031413,-85.550267
49530,43.031413,-85.550267
49550,43.031413,-85.550267
49555,43.031413,-85.550267
49560,43.031413,-85.550267
49588,43.031413,-85.550267
49599,43.031413,-85.550267
49610,44.789382,-85.488449
49666,44.625041,-85.542496
49673,44.955872,-85.490005
49711,45.523425,-85.332038
49723,45.625353,-85.041872
49734,45.028411,-84.612207
49737,45.580183,-85.113678
49739,44.682996,-84.610441
49761,45.559536,-84.522098
49778,46.410777,-84.336519
49785,46.181451,-84.405367
49786,46.410777,-84.336519
49790,46.387377,-84.966792
49792,45.358825,-84.295283
49797,44.870234,-84.659847
49813,45.443789,-87.401604
49819,46.604141,-87.614805
49845,45.692178,-87.351342
49865,46.604141,-87.614805
49964,46.079655,-88.629006
50011,42.035998,-93.465172
50015,41.672687,-93.572173
50037,42.036552,-93.931686
50043,42.417866,-93.375544
50059,42.036334,-94.396956
50177,41.685742,-92.532032
50197,41.334549,-93.099205
50198,41.334549,-93.099205
50259,42.383133,-93.250567
50301,41.672687,-93.572173
50302,41.672687,-93.572173
50303,41.672687,-93.572173
50304,41.672687,-93.572173
50305,41.672687,-93.572173
50306,41.672687,-93.572173
50307,41.672687,-93.572173
50308,41.672687,-93.572173
50318,41.672687,-93.572173
50328,41.672687,-93.572173
50329,41.672687,-93.572173
50330,41.672687,-93.572173
50331,41.672687,-93.572173
50332,41.672687,-93.572173
50333,41.672687,-93.572173
50334,41.672687,-93.572173
50335,41.672687,-93.572173
50336,41.672687,-93.572173
50338,41.672687,-93.572173
50339,41.672687,-93.572173
50340,41.672687,-93.572173
50347,41.672687,-93.572173
50350,41.672687,-93.572173
50359,41.672687,-93.572173
50360,41.672687,-93.572173
50361,41.672687,-93.572173
50362,41.672687,-93.572173
50363,41.672687,-93.572173
50364,41.672687,-93.572173
50367,41.672687,-93.572173
50368,41.672687,-93.572173
50369,41.672687,-93.572173
50380,41.672687,-93.572173
50381,41.672687,-93.572173
50391,41.672687,-93.572173
50392,41.587839,-93.627368
50393,41.672687,-93.572173
50394,41.672687,-93.572173
50395,41.672687,-93.572173
50396,41.672687,-93.572173
50397,41.672687,-93.572173
50398,41.594543,-93.785502
50402,43.081604,-93.260879
50481,43.356439,-92.788967
50526,42.733001,-93.73523
50614,42.469768,-92.309475
50661,43.117425,-92.414422
50704,42.469768,-92.309475
50706,42.415638,-92.270339
50799,42.469768,-92.309475
50936,41.672687,-93.572173
50940,41.672687,-93.572173
50947,41.672687,-93.572173
50950,41.672687,-93.572173
50980,41.672687,-93.572173
50981,41.672687,-93.572173
51017,42.896225,-96.309509
51059,42.033205,-95.965126
51102,42.368406,-96.317951
51330,43.415305,-95.643435
51344,43.393593,-94.704925
51349,43.377882,-95.624809
51502,41.332943,-95.587197
51574,41.595663,-95.441923
51591,41.030256,-95.156205
51593,41.332943,-95.587197
51602,40.738309,-95.149305
51603,40.738309,-95.149305
52004,42.484861,-90.804116
52055,42.862739,-91.252459
52099,42.484861,-90.804116
52149,43.463765,-91.689862
52204,41.686351,-92.063603
52226,41.988971,-90.73596
52243,41.642657,-91.599974
52244,41.572682,-91.661901
52319,41.642657,-91.599974
52350,42.091217,-91.385047
52406,42.287191,-91.777472
52407,42.079415,-91.599215
52408,42.079415,-91.599215
52409,42.079415,-91.599215
52410,42.079415,-91.599215
52497,42.079415,-91.599215
52498,42.079415,-91.599215
52499,42.079415,-91.599215
52538,40.745286,-92.408679
52642,40.977395,-91.692312
52648,40.594704,-91.415648
52733,41.880619,-90.519519
52736,41.880619,-90.519519
52805,41.613034,-90.606284
52808,41.613034,-90.606284
52809,41.613034,-90.606284
53008,43.018696,-88.302997
53026,43.718294,-87.618716
53052,43.018696,-88.302997
53056,43.146023,-88.30975
53060,43.433807,-88.062338
53062,44.067942,-88.223131
53064,43.018696,-88.302997
53082,43.718294,-87.618716
53101,42.58098,-87.662878
53102,42.500141,-88.079983
53109,42.535968,-88.144386
53138,42.66749,-88.541721
53141,42.58098,-87.662878
53148,42.648665,-88.359044
53152,42.574616,-88.232632
53159,42.555695,-88.296914
53171,42.642298,-87.903161
53187,43.018696,-88.302997
53194,42.58098,-87.662878
53201,43.011264,-87.958409
53234,43.017412,-87.569664
53237,43.017412,-87.569664
53259,43.038663,-87.913934
53263,43.074583,-88.06044
53267,43.044013,-87.909834
53268,43.038513,-87.909584
53270,43.038763,-87.903634
53274,43.017412,-87.569664
53277,43.038863,-87.902384
53278,43.038863,-87.902384
53280,43.040963,-87.957786
53281,43.040963,-87.957786
53284,43.017412,-87.569664
53285,43.017412,-87.569664
53288,43.040613,-87.909784
53290,43.037263,-87.914034
53293,43.040813,-87.919135
53401,42.727153,-87.675979
53407,42.731224,-87.782818
53408,42.727153,-87.675979
53490,42.727153,-87.675979
53512,42.669779,-89.072779
53535,43.011323,-90.133932
53542,42.632325,-89.15942
53547,42.729359,-89.030111
53591,43.06956,-89.423861
53595,42.976078,-90.141299
53596,43.192403,-89.26288
53701,43.06956,-89.423861
53702,43.06956,-89.423861
53707,43.06956,-89.423861
53708,43.06956,-89.423861
53709,43.06956,-89.423861
53710,43.06956,-89.423861
53725,43.06956,-89.423861
53744,43.06956,-89.423861
53777,43.06956,-89.423861
53778,43.06956,-89.423861
53779,43.098202,-89.324196
53780,43.06956,-89.423861
53782,43.06956,-89.423861
53783,43.15955,-89.285235
53784,43.048908,-89.338447
53785,43.06956,-89.423861
53786,43.06956,-89.423861
53787,43.06956,-89.423861
53788,43.076691,-89.37632
53789,43.06956,-89.423861
53790,43.06956,-89.423861
53791,43.06956,-89.423861
53793,43.06956,-89.423861
53794,43.06956,-89.423861
53824,42.859325,-90.791337
53917,43.414202,-88.704914
53927,43.95546,-89.941771
53957,43.535249,-89.006845
53958,43.393767,-89.95589
54010,44.734759,-92.465532
54012,45.11453,-92.276235
54131,44.416326,-88.464873
54182,44.731453,-88.369842
54203,44.109853,-87.483874
54221,44.132295,-87.599031
54226,45.059713,-87.006012
54240,44.282802,-87.632398
54305,44.460064,-88.007382
54306,44.460064,-88.007382
54308,44.459509,-87.805912
54324,44.460064,-88.007382
54344,44.42504,-88.111252
54402,44.900936,-89.7701
54404,44.466554,-90.02136
54415,44.619128,-89.918563
54429,44.780171,-89.247809
54432,44.900936,-89.7701
54434,45.206757,-90.484132
54439,45.206757,-90.484132
54444,45.249382,-89.032136
54472,44.466554,-90.02136
54492,44.509433,-89.528584
54532,45.337678,-89.735524
54543,45.72293,-89.557263
54602,43.907739,-91.167621
54620,44.087601,-90.842289
54640,43.266172,-91.022031
54641,43.94521,-90.049489
54649,43.971514,-90.361161
54662,44.003084,-90.562005
54702,44.726626,-91.285931
54735,44.946496,-91.90344
54743,44.311074,-91.806396
54744,45.319786,-91.881754
54764,44.946496,-91.90344
54765,45.142866,-91.699794
54774,45.07413,-91.294397
54816,46.682796,-91.143254
54818,45.423409,-91.848206
54834,45.742371,-91.476541
54851,45.468941,-92.521938
54890,46.525129,-91.921631
54903,44.06858,-88.644873
54906,44.06858,-88.644873
54912,44.416326,-88.464873
54919,44.416326,-88.464873
54934,44.003153,-88.839692
54936,43.740559,-88.522984
54951,44.416326,-88.464873
54957,44.198944,-88.678863
54969,44.269991,-88.775457
54975,44.461926,-88.915027
54976,44.209313,-89.096856
54990,44.461926,-88.915027
55002,45.513447,-92.894239
55010,44.547215,-93.153115
55067,46.074687,-92.718004
55078,45.513447,-92.894239
55083,45.021016,-92.983726
55133,45.005902,-93.105869
55144,45.005902,-93.105869
55145,45.005902,-93.105869
55146,44.942656,-93.082793
55161,45.005902,-93.105869
55164,44.990915,-93.106593
55165,45.005902,-93.105869
55166,45.005902,-93.105869
55168,45.005902,-93.105869
55169,45.005902,-93.105869
55170,45.005902,-93.105869
55171,45.005902,-93.105869
55172,45.005902,-93.105869
55175,45.005902,-93.105869
55177,45.005902,-93.105869
55182,45.005902,-93.105869
55187,45.005902,-93.105869
55188,45.005902,-93.105869
55190,45.005902,-93.105869
55191,45.005902,-93.105869
55323,45.015914,-93.47188
55348,44.848263,-93.398727
55361,44.940212,-93.592735
55365,45.200875,-93.888099
55377,45.540181,-93.815434
55380,45.315823,-93.979766
55383,44.805487,-93.766524
55392,45.015914,-93.47188
55393,45.200875,-93.888099
55394,44.805487,-93.766524
55399,44.805487,-93.766524
55440,45.015914,-93.47188
55458,45.015914,-93.47188
55459,45.015914,-93.47188
55460,45.015914,-93.47188
55468,45.015914,-93.47188
55470,45.015914,-93.47188
55472,45.015914,-93.47188
55473,44.805487,-93.766524
55474,45.015914,-93.47188
55478,45.015914,-93.47188
55479,45.015914,-93.47188
55480,45.015914,-93.47188
55483,45.015914,-93.47188
55484,45.015914,-93.47188
55485,45.015914,-93.47188
55486,45.015914,-93.47188
55487,45.015914,-93.47188
55488,45.015914,-93.47188
55550,44.805487,-93.766524
55551,44.805487,-93.766524
55552,44.805487,-93.766524
55553,44.805487,-93.766524
55554,44.805487,-93.766524
55555,44.805487,-93.766524
55556,44.805487,-93.766524
55557,44.805487,-93.766524
55558,44.805487,-93.766524
55559,44.805487,-93.766524
55560,44.805487,-93.766524
55561,44.805487,-93.766524
55562,44.805487,-93.766524
55563,44.805487,-93.766524
55564,44.805487,-93.766524
55565,45.200875,-93.888099
55566,44.805487,-93.766524
55567,44.805487,-93.766524
55568,44.805487,-93.766524
55569,45.015914,-93.47188
55570,45.015914,-93.47188
55571,45.015914,-93.47188
55572,45.015914,-93.47188
55573,45.015914,-93.47188
55574,45.015914,-93.47188
55575,45.015914,-93.47188
55576,45.015914,-93.47188
55577,45.015914,-93.47188
55578,45.015914,-93.47188
55579,45.015914,-93.47188
55580,45.200875,-93.888099
55581,45.200875,-93.888099
55582,45.200875,-93.888099
55583,44.805487,-93.766524
55584,45.200875,-93.888099
55585,45.200875,-93.888099
55586,45.200875,-93.888099
55587,45.200875,-93.888099
55588,44.989512,-93.880245
55589,45.200875,-93.888099
55590,45.200875,-93.888099
55591,45.200875,-93.888099
55592,45.200875,-93.888099
55593,45.015914,-93.47188
55594,44.805487,-93.766524
55595,45.015914,-93.47188
55596,45.015914,-93.47188
55597,45.015914,-93.47188
55598,45.015914,-93.47188
55599,45.015914,-93.47188
55701,47.640367,-92.442797
55730,47.087782,-93.921429
55745,47.087782,-93.921429
55747,47.640367,-92.442797
55766,47.249626,-92.412343
55777,47.640367,-92.442797
55791,47.640367,-92.442797
55801,47.005566,-92.001934
55815,47.640367,-92.442797
55816,47.640367,-92.442797
55942,44.019989,-91.68187
55988,44.025217,-91.770781
56002,44.056047,-94.069828
56006,44.056047,-94.069828
56047,43.738397,-94.228897
56064,43.763839,-93.468959
56076,43.673904,-93.348869
56084,44.302893,-94.738827
56177,43.889477,-96.260066
56246,45.33763,-94.85611
56302,45.49343,-94.643922
56317,46.061307,-94.208731
56333,45.691714,-94.05629
56341,45.830998,-95.541618
56344,46.061307,-94.208731
56372,45.52886,-94.593338
56388,45.548852,-94.219024
56393,45.52886,-94.593338
56395,45.52886,-94.593338
56396,45.52886,-94.593338
56397,45.52886,-94.593338
56398,45.52886,-94.593338
56399,45.52886,-94.593338
56430,46.862332,-94.641872
56436,47.108153,-94.921064
56456,46.480723,-94.08587
56459,46.498749,-94.251926
56478,46.605266,-94.900729
56502,46.933961,-95.678375
56513,46.890034,-96.506156
56538,46.412413,-95.713452
56561,46.890034,-96.506156
56577,46.933961,-95.678375
56593,46.821648,-95.391968
56619,47.625699,-94.822154
56631,47.087782,-93.921429
56679,48.27888,-93.755536
56682,48.769244,-95.747559
56687,47.974989,-95.008708
56712,47.836367,-96.3504
56740,48.771938,-96.812921
56741,48.875164,-94.885668
57044,42.840984,-97.091959
57056,43.521559,-96.558738
57079,42.867556,-97.390268
57101,43.546358,-96.69063
57109,43.674582,-96.79134
57115,43.521895,-96.868464
57118,43.674582,-96.79134
57186,43.544455,-96.723779
57188,43.674582,-96.79134
57189,43.674582,-96.79134
57192,43.674582,-96.79134
57193,43.674582,-96.79134
57194,43.674582,-96.79134
57195,43.674582,-96.79134
57196,43.674582,-96.79134
57198,43.674582,-96.79134
57202,44.977634,-97.188372
57244,44.425409,-97.289881
57253,45.151477,-96.839235
57326,43.71725,-99.131736
57357,43.136365,-98.427173
57399,44.414319,-98.279548
57402,45.589567,-98.352014
57462,45.404015,-98.806895
57526,43.382122,-99.88231
57542,43.85862,-99.824337
57557,44.475844,-100.529517
57578,43.382122,-99.88231
57628,45.098685,-100.879214
57629,44.992051,-101.568656
57643,45.708402,-101.154581
57647,45.098685,-100.879214
57653,45.680798,-102.292753
57709,44.076106,-103.317149
57729,44.312407,-102.150335
57736,44.348777,-102.52386
57742,44.66913,-103.697073
57765,44.589806,-102.787188
57774,43.239655,-103.527757
57777,44.691005,-102.587048
57778,44.117606,-103.761058
58014,46.775027,-97.352437
58039,46.160427,-96.843465
58106,46.934596,-97.229718
58107,46.934596,-97.229718
58108,46.934596,-97.229718
58109,46.82352,-96.8148
58121,46.934596,-97.229718
58122,46.934596,-97.229718
58123,46.934596,-97.229718
58124,46.934596,-97.229718
58125,46.934596,-97.229718
58126,46.934596,-97.229718
58206,47.933481,-97.394446
58207,47.933481,-97.394446
58208,47.933481,-97.394446
58213,48.237795,-97.275528
58319,47.663508,-99.664406
58320,48.28641,-99.404705
58337,47.587372,-99.667737
58359,48.089537,-100.164357
58432,46.892518,-98.375536
58489,46.027975,-99.649774
58502,46.8887,-100.681855
58506,46.980475,-100.520063
58507,46.980475,-100.520063
58553,46.871308,-100.402135
58602,46.820185,-102.663913
58702,48.336898,-101.451285
58747,47.876848,-100.660544
58802,48.168836,-103.614824
59004,46.017965,-106.99199
59073,46.444224,-108.395473
59084,47.173641,-108.281168
59103,45.978288,-108.194508
59104,45.978288,-108.194508
59107,45.825204,-108.393388
59108,45.978288,-108.194508
59111,45.978288,-108.194508
59112,45.978288,-108.194508
59114,45.978288,-108.194508
59115,45.978288,-108.194508
59116,45.978288,-108.194508
59117,45.978288,-108.194508
59245,48.280119,-104.94413
59341,46.860997,-105.345182
59348,45.391078,-105.630461
59402,47.510209,-111.195906
59403,47.258392,-111.341975
59406,47.619998,-111.239305
59445,47.055715,-109.468299
59473,48.65417,-113.126262
59604,46.6672,-111.968877
59620,47.184233,-112.330214
59624,46.610002,-112.062393
59626,47.184233,-112.330214
59641,46.206922,-111.634364
59702,45.905345,-112.637705
59703,45.905345,-112.637705
59707,45.905345,-112.637705
59717,45.627982,-110.90128
59719,45.627982,-110.90128
59771,45.72465,-111.123775
59772,45.636149,-111.064676
59773,45.627982,-110.90128
59806,47.116034,-114.049824
59807,46.910342,-113.958686
59835,46.060169,-114.040777
59836,47.013278,-113.444116
59902,48.189424,-114.143531
59903,48.22372,-114.429648
59904,48.240382,-114.256123
59921,48.298875,-113.949739
60001,42.324761,-88.452481
60006,41.811929,-87.68732
60009,41.811929,-87.68732
60011,42.322814,-87.610053
60017,42.028779,-87.894366
60019,42.024278,-87.907066
60037,42.255073,-87.818268
60038,42.097976,-88.014072
60039,42.324761,-88.452481
60049,42.198674,-88.041875
60055,42.097976,-88.014072
60065,41.811929,-87.68732
60078,41.811929,-87.68732
60079,42.322814,-87.610053
60080,42.442519,-88.276047
60082,42.116377,-87.812064
60086,42.43335,-87.776595
60092,42.322814,-87.610053
60094,41.811929,-87.68732
60095,41.811929,-87.68732
60105,41.839679,-88.088716
60116,41.839679,-88.088716
60117,41.839679,-88.088716
60121,42.04133,-88.3126
60122,42.067101,-88.304994
60125,41.839679,-88.088716
60128,41.839679,-88.088716
60132,41.839679,-88.088716
60138,41.839679,-88.088716
60147,41.936977,-88.420178
60159,41.811929,-87.68732
60161,41.811929,-87.68732
60168,41.811929,-87.68732
60170,42.025776,-88.425931
60179,42.079336,-88.223655
60182,41.908736,-88.59915
60186,41.839679,-88.088716
60196,42.056376,-88.072522
60197,41.839679,-88.088716
60199,41.839679,-88.088716
60204,41.811929,-87.68732
60209,42.04973,-87.679408
60303,41.811929,-87.68732
60399,41.987574,-87.979792
60412,41.811929,-87.68732
60434,41.52543,-88.084208
60454,41.811929,-87.68732
60499,41.811929,-87.68732
60507,41.936977,-88.420178
60522,41.839679,-88.088716
60566,41.839679,-88.088716
60567,41.839679,-88.088716
60568,41.935616,-88.43238
60570,41.839679,-88.088716
60572,41.839679,-88.088716
60597,41.839679,-88.088716
60598,41.839679,-88.088716
60599,41.839679,-88.088716
60663,41.811929,-87.68732
60664,41.811929,-87.68732
60665,41.811929,-87.68732
60666,41.968029,-87.891214
60667,41.811929,-87.68732
60668,41.811929,-87.68732
60669,41.811929,-87.68732
60670,41.811929,-87.68732
60671,41.811929,-87.68732
60672,41.811929,-87.68732
60673,41.811929,-87.68732
60674,41.811929,-87.68732
60675,41.811929,-87.68732
60677,41.811929,-87.68732
60678,41.811929,-87.68732
60679,41.811929,-87.68732
60680,41.811929,-87.68732
60681,41.811929,-87.68732
60683,41.811929,-87.68732
60684,41.811929,-87.68732
60685,41.811929,-87.68732
60687,41.811929,-87.68732
60688,41.952307,-87.90975
60690,41.811929,-87.68732
60691,41.811929,-87.68732
60693,42.096428,-87.71791
60694,41.811929,-87.68732
60696,41.879106,-87.630772
60697,41.811929,-87.68732
60699,41.811929,-87.68732
60701,41.811929,-87.68732
60902,41.146464,-87.888971
60944,41.146464,-87.888971
61058,41.797256,-89.599529
61076,42.355422,-89.667939
61105,42.325364,-89.170527
61106,42.325364,-89.170527
61110,42.325364,-89.170527
61125,42.325364,-89.170527
61126,42.325364,-89.170527
61130,42.325364,-89.170527
61131,42.325364,-89.170527
61132,42.325364,-89.170527
61204,41.554901,-90.615975
61266,41.554901,-90.615975
61299,41.520333,-90.541585
61555,40.56071,-89.650232
61558,40.554538,-89.609951
61601,40.693137,-89.589847
61612,40.744179,-89.718401
61613,40.742537,-89.627948
61628,40.744179,-89.718401
61629,40.692037,-89.588747
61630,40.744179,-89.718401
61632,40.765301,-89.569207
61633,40.731165,-89.603081
61634,40.689637,-89.592597
61635,40.744179,-89.718401
61636,40.699937,-89.595147
61637,40.702487,-89.589797
61638,40.796887,-89.611146
61639,40.709837,-89.563646
61640,40.785653,-89.617657
61641,40.640002,-89.651987
61643,40.744179,-89.718401
61644,40.765301,-89.569207
